食堂,楼层,窗口,餐品,场景状态,形态偏好,口味感受,忌口,预算,备注,
汇美食代,一楼,PHO 椰东南亚窗口,越南火车头河粉,不限制,河粉类,河粉爽滑、汤底鲜香,/,26 元,,
汇美食代,一楼,PHO 椰东南亚窗口,牛肉船粉,不限制,船粉类,牛肉香嫩、船粉筋道,/,29 元,,
汇美食代,一楼,PHO 椰东南亚窗口,泰式打抛猪肉饭,不限制,炒饭类,打抛酱香、猪肉入味,/,25 元,,
汇美食代,一楼,PHO 椰东南亚窗口,面包奶油咖喱鸡,不限制,咖喱套餐类,面包香、咖喱浓、鸡肉嫩,/,33 元,,
汇美食代,一楼,PHO 椰东南亚窗口,椰香奶油咖喱虾饭,不限制,咖喱饭类,椰香 + 奶油香、虾 Q 弹,/,28 元,,
汇美食代,一楼,915 麺飯食堂窗口,和风寿喜锅,不限制,寿喜锅类,寿喜烧甜鲜、食材软嫩,/,35 元,,
汇美食代,一楼,915 麺飯食堂窗口,豚骨拉面,不限制,拉面类,豚骨汤浓、拉面筋道,/,25 元,,
汇美食代,一楼,915 麺飯食堂窗口,温泉蛋肥牛饭,不限制,饭类,温泉蛋嫩、肥牛香、饭入味,/,28 元,,
汇美食代,一楼,915麺飯食堂窗口,章鱼小丸子,不限制,炸物类,章鱼鲜、丸子糯香,/,18 元,,
汇美食代,一楼,915 麺飯食堂窗口,安格斯肥牛饭,不限制,饭类,安格斯肥牛嫩、饭香软,/,29 元,,
汇美食代,一楼,915麺飯食堂窗口,韩式料理部队锅,不限制,火锅类（2-3 人）,食材丰富、韩式酱味浓,/,58 元,,
汇美食代,一楼,915 麺飯食堂窗口,妈妈家海鲜辛拉面,不限制,拉面类,海鲜鲜辣、拉面筋道,/,27 元,,
汇美食代,一楼,915麺飯食堂窗口,韩式赤酱汁雪花牛肉饭,不限制,拌饭类,酱汁香、雪花牛肉嫩,/,29 元,,
汇美食代,一楼,915 麺飯食堂窗口,韩式辣白菜,不限制,小菜类,酸辣爽脆、风味浓郁,/,10 元,,
汇美食代,一楼,牛掰掰 / 大同刀削面,大块牛肉饭,不限制,米饭,酱香,/,26 元,/,
汇美食代,一楼,牛掰掰 / 大同刀削面,爆汁牛肉饭,不限制,米饭,酱香浓郁,/,26 元,/,
汇美食代,一楼,牛掰掰 / 大同刀削面,香辣牛肉饭,不限制,米饭,香辣,/,26 元,/,
汇美食代,一楼,牛掰掰 / 大同刀削面,番茄牛肉饭,不限制,米饭,番茄酸甜,/,26 元,/,
汇美食代,一楼,牛掰掰 / 大同刀削面,土猪肉浇面,不限制,面食,酱香,/,19 元,/,
汇美食代,一楼,牛掰掰 / 大同刀削面,红烧牛肉面,不限制,面食,红烧酱香,/,24 元,/,
汇美食代,一楼,牛掰掰 / 大同刀削面,招牌油泼面,不限制,面食,香辣油香,/,15 元,/,
汇美食代,一楼,牛掰掰 / 大同刀削面,大同哨子面,不限制,面食,咸香复合,/,20 元,/,
汇美食代,一楼,牛掰掰 / 大同刀削面,番茄鸡蛋面,不限制,面食,番茄酸甜,/,18 元,/,
汇美食代,一楼,牛掰掰 / 大同刀削面,红烧排骨面,不限制,面食,红烧酱香,/,24 元,/,
汇美食代,一楼,牛掰掰 / 大同刀削面,茶树菇肉丝面,不限制,面食,鲜香,/,19 元,/,
汇美食代,一楼,牛掰掰 / 大同刀削面,什锦素面,不限制,面食,清淡鲜爽,/,18 元,/,
汇美食代,一楼,牛掰掰 / 大同刀削面,六菌红汤鱼面,不限制,面食,鲜爽微辣,/,20 元,/,
汇美食代,一楼,牛掰掰 / 大同刀削面,肉臊子干拌面,不限制,面食,酱香浓郁,/,20 元,/,
汇美食代,一楼,牛掰掰 / 大同刀削面,番茄肉酱面,不限制,面食,番茄酱香,/,18 元,/,
汇美食代,一楼,牛掰掰 / 大同刀削面,炸酱面,不限制,面食,酱香浓郁,/,19 元,/,
汇美食代,一楼,牛掰掰 / 大同刀削面,番茄鸡蛋炒面,不限制,面食,番茄咸香,/,22 元,/,
汇美食代,一楼,牛掰掰 / 大同刀削面,肉炒刀削面,不限制,面食,咸香微辣,/,25 元,/,
汇美食代,一楼,牛掰掰 / 大同刀削面,小炒鸡拌面,不限制,面食,香辣鲜香,/,25 元,/,
汇美食代,一楼,金饺子,猪肉大葱饺子,不限制,面食,咸鲜,/,23 元,/,
汇美食代,一楼,金饺子,猪肉韭菜饺子,不限制,面食,咸鲜清香,/,23 元,/,
汇美食代,一楼,金饺子,猪肉茴香饺子,不限制,面食,咸香微茴,/,23 元,/,
汇美食代,一楼,金饺子,三鲜馅饺子,不限制,面食,鲜爽复合,/,23 元,/,
汇美食代,一楼,金饺子,韭菜鸡蛋饺子,不限制,面食,咸鲜清香,/,19 元,/,
汇美食代,一楼,金饺子,牛肉大葱饺子,不限制,面食,咸香浓郁,/,23 元,/,
汇美食代,一楼,金饺子,酸汤水饺,不限制,面食,酸辣鲜爽,/,23 元,/,
汇美食代,一楼,金饺子,油泼水饺,不限制,面食,香辣油香,/,25 元,/,
汇美食代,一楼,港嘢,鸡腿饭,不限制,米饭,咸香,/,20 元,/,
汇美食代,一楼,港嘢,鸭腿饭,不限制,米饭,卤香,/,20 元,/,
汇美食代,一楼,港嘢,招牌烧腊鸭腿饭,不限制,米饭,卤香 + 酱香,/,22 元,/,
汇美食代,一楼,港嘢,港式烧和肉饭,不限制,米饭,酱香,/,22 元,/,
汇美食代,一楼,港嘢,红烧肉盖饭,不限制,米饭,红烧酱香,/,23 元,/,
汇美食代,一楼,港嘢,蜜汁叉烧饭,不限制,米饭,甜香酱香,/,23 元,/,
汇美食代,一楼,港嘢,红烧排骨饭,不限制,米饭,红烧酱香,/,24 元,/,
汇美食代,一楼,港嘢,猪脚饭,不限制,米饭,卤香,/,24 元,/,
汇美食代,一楼,港嘢,四喜丸子猪脚饭,不限制,米饭,酱香 + 卤香,/,25 元,/,
汇美食代,一楼,港嘢,烧鸭叉烧双拼饭,不限制,米饭,卤香 + 甜香,/,26 元,/,
汇美食代,一楼,港嘢,四喜丸子烧鸭猪脚饭,不限制,米饭,复合酱香,/,28 元,/,
汇美食代,一楼,港嘢,广式腊肠烧鸭猪脚饭,不限制,米饭,腊香 + 卤香,/,28 元,/,
汇美食代,一楼,港式烧腊 / 曼玲粥,招牌八宝粥,不限制,粥品,清甜,/,9.9 元,/,
汇美食代,一楼,港式烧腊 / 曼玲粥,玉米南瓜粥,不限制,粥品,清甜,/,9.9 元,/,
汇美食代,一楼,港式烧腊 / 曼玲粥,经典田园青菜粥,不限制,粥品,清淡鲜爽,/,8.5 元,/,
汇美食代,一楼,港式烧腊 / 曼玲粥,经典鸡肉玉米粥,不限制,粥品,鲜香清淡,/,9.9 元,/,
汇美食代,一楼,港式烧腊 / 曼玲粥,经典香菇肉丝粥,不限制,粥品,鲜香,/,9.9 元,/,
汇美食代,一楼,港式烧腊 / 曼玲粥,经典皮蛋瘦肉粥,不限制,粥品,鲜香清淡,/,9.9 元,/,
汇美食代,一楼,港式烧腊 / 曼玲粥,经典青菜瘦肉粥,不限制,粥品,清淡鲜香,/,9.9 元,/,
汇美食代,一楼,港式烧腊 / 曼玲粥,经典山药青菜粥,不限制,粥品,清甜清淡,/,9.9 元,/,
汇美食代,一楼,港式烧腊 / 曼玲粥,经典皮蛋牛肉粥,不限制,粥品,鲜香浓郁,/,15.5 元,/,
汇美食代,一楼,港式烧腊 / 曼玲粥,经典番茄牛肉粥,不限制,粥品,番茄鲜香,/,15.5 元,/,
汇美食代,一楼,港式烧腊 / 曼玲粥,经典滋补山药排骨粥,不限制,粥品,鲜香滋补,/,14.5 元,/,
汇美食代,一楼,港式烧腊 / 曼玲粥,现熬白粥,不限制,粥品,清淡,/,3 元,/,
汇美食代,一楼,港式烧腊 / 曼玲粥,养胃小米粥,不限制,粥品,清甜,/,5 元,/,
汇美食代,一楼,港式烧腊 / 曼玲粥,小南米粥,不限制,粥品,清甜,/,5 元,/,
汇美食代,一楼,港式烧腊 / 曼玲粥,大米南瓜粥,不限制,粥品,清甜,/,5 元,/,
汇美食代,一楼,港式烧腊 / 曼玲粥,银耳炖梨,不限制,粥品,清甜润口,/,16 元,/,
汇美食代,一楼,港式烧腊 / 曼玲粥,绿豆蚬麦,不限制,粥品,清甜,/,16 元,/,
汇美食代,一楼,港式烧腊 / 曼玲粥,香辣萝卜干,不限制,小菜,香辣,/,2.5 元,/,
汇美食代,一楼,港式烧腊 / 曼玲粥,烤肠,不限制,小吃,咸香,/,3 元,/,
汇美食代,一楼,港式烧腊 / 曼玲粥,灵魂咸蛋,不限制,小吃,咸香,/,3 元,/,
汇美食代,一楼,港式烧腊 / 曼玲粥,醇香立菜,不限制,小菜,咸香,/,5 元,/,
汇美食代,一楼,港式烧腊 / 曼玲粥,鲜香菜盒（非鸡蛋）,不限制,小吃,鲜香,/,7 元,/,
汇美食代,一楼,港式烧腊 / 曼玲粥,鲜肉小锅贴,不限制,小吃,鲜香酥脆,/,8 元,/,
汇美食代,一楼,港式烧腊 / 曼玲粥,猪肉糯米烧麦 4 个,不限制,小吃,咸香软糯,/,8 元,/,
汇美食代,一楼,港式烧腊 / 曼玲粥,猪肉大葱馅饼,不限制,小吃,咸香酥脆,/,11 元,/,
汇美食代,一楼,港式烧腊 / 曼玲粥,猪肉茴香馅饼,不限制,小吃,咸香微茴,/,11 元,/,
汇美食代,一楼,港式烧腊 / 曼玲粥,西葫芦鸡蛋馅饼,不限制,小吃,咸鲜清香,/,12 元,/,
汇美食代,一楼,港式烧腊 / 曼玲粥,牛肉馅饼,不限制,小吃,咸香浓郁,/,12 元,/,
汇美食代,一楼,港式烧腊 / 曼玲粥,黑芝麻汤圆,不限制,小吃,甜香软糯,/,15 元,/,
汇美食代,一楼,贵州泡椒牛肉粉,泡椒牛肉粉,不限制,粉类,酸辣鲜香,/,26-28 元,/,
汇美食代,一楼,贵州泡椒牛肉粉,花溪牛肉粉,不限制,粉类,鲜爽清淡,/,23-25 元,/,
汇美食代,一楼,贵州泡椒牛肉粉,辣子鸡粉,不限制,粉类,香辣浓郁,/,25-27 元,/,
汇美食代,一楼,贵州泡椒牛肉粉,酸汤鱼粉,不限制,粉类,酸鲜微辣,/,25-27 元,/,
汇美食代,一楼,贵州泡椒牛肉粉,干拌牛肉粉,不限制,粉类,酱香浓郁,/,23-25 元,/,
汇美食代,一楼,贵州泡椒牛肉粉,干拌辣子鸡粉,不限制,粉类,香辣干爽,/,23-25 元,/,
汇美食代,一楼,贵州泡椒牛肉粉,干拌脆哨粉,不限制,粉类,咸香酥脆,/,23-25 元,/,
汇美食代,一楼,贵州泡椒牛肉粉,特色辣子鸡?糯米饭,不限制,米饭,香辣软糯,/,23-25 元,/,
汇美食代,一楼,贵州泡椒牛肉粉,酸汤牛肉粉,不限制,粉类,酸鲜微辣,/,25-27 元,/,
汇美食代,一楼,贵州泡椒牛肉粉,百香果干拌裹粉,不限制,粉类,酸甜鲜香,/,20-22 元,/,
汇美食代,一楼,贵州泡椒牛肉粉,烧椒酱干拌裹粉,不限制,粉类,香辣鲜爽,/,20-22 元,/,
汇美食代,一楼,贵州泡椒牛肉粉,青花椒柠檬干拌裹粉,不限制,粉类,清香微麻,/,20-22 元,/,
汇美食代,一楼,汉堡大王,劲脆鸡腿堡套餐 A（汉堡 + 薯条 + 可乐）,快点吃,快餐,咸香酥脆,/,22 元,/,
汇美食代,一楼,汉堡大王,劲脆鸡腿堡套餐 B（汉堡 + 鸡块 + 可乐）,快点吃,快餐,咸香酥脆,/,23 元,/,
汇美食代,一楼,汉堡大王,劲脆鸡腿堡套餐 C（汉堡 + 鸡米花 + 可乐）,快点吃,快餐,咸香酥脆,/,29 元,/,
汇美食代,一楼,汉堡大王,劲脆鸡腿堡套餐 D（汉堡 + 鸡柳 + 可乐）,快点吃,快餐,咸香酥脆,/,29 元,/,
汇美食代,一楼,汉堡大王,多汁牛肉堡套餐 A（汉堡 + 薯条 + 可乐）,快点吃,快餐,酱香浓郁,/,24 元,/,
汇美食代,一楼,汉堡大王,多汁牛肉堡套餐 B（汉堡 + 鸡柳 + 可乐）,快点吃,快餐,酱香浓郁,/,27 元,/,
汇美食代,一楼,汉堡大王,多汁牛肉堡套餐 C（汉堡 + 鸡米花 + 可乐）,快点吃,快餐,酱香浓郁,/,27 元,/,
汇美食代,一楼,汉堡大王,多汁牛肉堡套餐 D（汉堡 + 鸡腿 + 可乐）,快点吃,快餐,酱香浓郁,/,29 元,/,
汇美食代,一楼,汉堡大王,黄金七虾堡套餐 A（汉堡 + 薯条 + 可乐）,快点吃,快餐,鲜香酥脆,/,25 元,/,
汇美食代,一楼,汉堡大王,黄金七虾堡套餐 B（汉堡 + 鸡肉卷 + 可乐）,快点吃,快餐,鲜香酥脆,/,26 元,/,
汇美食代,一楼,汉堡大王,黄金七虾堡套餐 C（汉堡 + 薯条 + 鸡块 + 可乐）,快点吃,快餐,鲜香酥脆,/,28 元,/,
汇美食代,一楼,汉堡大王,劲脆鸡腿堡（单点）,快点吃,快餐,咸香酥脆,/,10 元,/,
汇美食代,一楼,汉堡大王,老北京鸡肉卷（单点）,快点吃,快餐,咸香浓郁,/,13 元,/,
汇美食代,一楼,汉堡大王,牛肉堡（单点）,快点吃,快餐,酱香浓郁,/,15 元,/,
汇美食代,一楼,汉堡大王,鳕鱼堡（单点）,快点吃,快餐,鲜爽清淡,/,16 元,/,
汇美食代,一楼,汉堡大王,七虾堡（单点）,快点吃,快餐,鲜香酥脆,/,16 元,/,
汇美食代,一楼,汉堡大王 - 小食,藤椒鸡排,快点吃,小食,藤椒香辣,/,13 元,/,
汇美食代,一楼,汉堡大王 - 小食,韩式炸鸡,快点吃,小食,甜辣鲜香,/,18 元,/,
汇美食代,一楼,汉堡大王 - 小食,奥尔良对翅,快点吃,小食,甜香咸鲜,/,10 元,/,
汇美食代,一楼,汉堡大王 - 小食,黑椒鸡块,快点吃,小食,黑椒咸香,/,9 元,/,
汇美食代,一楼,汉堡大王 - 小食,洋葱圈,快点吃,小食,咸香酥脆,/,8 元,/,
汇美食代,一楼,汉堡大王 - 小食,薯条（中）,快点吃,小食,咸香酥脆,/,7 元,/,
汇美食代,一楼,汉堡大王 - 小食,薯条（大）,快点吃,小食,咸香酥脆,/,9 元,/,
汇美食代,一楼,汉堡大王 - 小食,鸡米花,快点吃,小食,咸香酥脆,/,10 元,/,
汇美食代,一楼,汉堡大王 - 小食,藤椒琵琶腿,快点吃,小食,藤椒香辣,/,12 元,/,
汇美食代,一楼,汉堡大王 - 小食,爆汁杏鲍菇,快点吃,小食,鲜爽多汁,/,12 元,/,
汇美食代,一楼,汉堡大王 - 小食,孜然肉棒,快点吃,小食,孜然咸香,/,9 元,/,
汇美食代,一楼,汉堡大王 - 小食,红糖糍粑（小）,快点吃,小食,甜香软糯,/,10 元,/,
汇美食代,一楼,汉堡大王 - 小食,红糖糍粑（大）,快点吃,小食,甜香软糯,/,18 元,/,
汇美食代,一楼,汉堡大王 - 小食,小酥肉,快点吃,小食,酥脆鲜香,/,14 元,/,
汇美食代,一楼,汉堡大王 - 小食,芝士薯球,快点吃,小食,芝士咸香,/,13 元,/,
汇美食代,一楼,汉堡大王 - 小食,卤味炸鸡架,快点吃,小食,卤香酥脆,/,18 元,/,
汇美食代,一楼,汉堡大王 - 小食,香芋地瓜丸,快点吃,小食,甜香软糯,/,8 元,/,
汇美食代,一楼,汉堡大王 - 小食,藤椒翅尖,快点吃,小食,藤椒香辣,/,18 元,/,
汇美食代,一楼,汉堡大王 - 小食,鱿鱼圈,快点吃,小食,鲜爽酥脆,/,12 元,/,
汇美食代,一楼,汉堡大王 - 披萨,黑椒牛肉披萨（7 寸）,快点吃,披萨,黑椒咸香,/,28 元,/,
汇美食代,一楼,汉堡大王 - 披萨,黑椒牛肉披萨（9 寸）,快点吃,披萨,黑椒咸香,/,36 元,/,
汇美食代,一楼,汉堡大王 - 披萨,韩式炸鸡披萨（7 寸）,快点吃,披萨,甜辣鲜香,/,28 元,/,
汇美食代,一楼,汉堡大王 - 披萨,韩式炸鸡披萨（9 寸）,快点吃,披萨,甜辣鲜香,/,36 元,/,
汇美食代,一楼,汉堡大王 - 披萨,法式培根披萨（7 寸）,快点吃,披萨,咸香浓郁,/,25 元,/,
汇美食代,一楼,汉堡大王 - 披萨,法式培根披萨（9 寸）,快点吃,披萨,咸香浓郁,/,35 元,/,
汇美食代,一楼,汉堡大王 - 披萨,浪漫夏威夷披萨（7 寸）,快点吃,披萨,酸甜鲜香,/,25 元,/,
汇美食代,一楼,汉堡大王 - 披萨,浪漫夏威夷披萨（9 寸）,快点吃,披萨,酸甜鲜香,/,35 元,/,
汇美食代,一楼,汉堡大王 - 披萨,水果缤纷披萨（7 寸）,快点吃,披萨,清甜鲜香,/,23 元,/,
汇美食代,一楼,汉堡大王 - 披萨,水果缤纷披萨（9 寸）,快点吃,披萨,清甜鲜香,/,33 元,/,
汇美食代,一楼,汉堡大王 - 披萨,爆浆芝士榴莲饼（小）,快点吃,饼类,芝士甜香,/,38 元,/,
汇美食代,一楼,汉堡大王 - 披萨,爆浆芝士榴莲饼（大）,快点吃,饼类,芝士甜香,/,58 元,/,
汇美食代,一楼,汉堡大王 - 披萨,BBQ 鸡肉披萨（7 寸）,快点吃,披萨,酱香咸鲜,/,25 元,/,
汇美食代,一楼,汉堡大王 - 披萨,BBQ 鸡肉披萨（9 寸）,快点吃,披萨,酱香咸鲜,/,35 元,/,
汇美食代,一楼,汉堡大王 - 焗饭,经典肉酱芝士焗饭,不限制,米饭,酱香芝士味,/,26 元,/,
汇美食代,一楼,汉堡大王 - 焗饭,咖喱鸡肉芝士焗饭,不限制,米饭,咖喱咸香,/,28 元,/,
汇美食代,一楼,汉堡大王 - 焗饭,意式牛肉芝士焗饭,不限制,米饭,酱香浓郁,/,28 元,/,
汇美食代,一楼,汉堡大王 - 焗饭,奶油蘑菇培根芝士焗饭,不限制,米饭,奶香咸鲜,/,28 元,/,
汇美食代,一楼,汉堡大王 - 焗饭,黑椒牛肉芝士焗饭,不限制,米饭,黑椒咸香,/,26 元,/,
汇美食代,一楼,汉堡大王 - 焗饭,番茄肉酱培根芝士焗饭,不限制,米饭,番茄酱香,/,28 元,/,
汇美食代,一楼,汉堡大王 - 焗饭,番茄虾仁芝士焗饭,不限制,米饭,鲜爽酸甜,/,28 元,/,
汇美食代,一楼,汉堡大王 - 意面,番茄肉酱意面,不限制,面食,番茄酱香,/,25 元,/,
汇美食代,一楼,汉堡大王 - 意面,黑椒牛柳意面,不限制,面食,黑椒咸香,/,26 元,/,
汇美食代,一楼,汉堡大王 - 意面,番茄虾仁意面,不限制,面食,鲜爽酸甜,/,26 元,/,
汇美食代,一楼,汉堡大王 - 意面,番茄蔬菜意面,不限制,面食,清淡鲜香,/,20 元,/,
汇美食代,一楼,莫灌记港式茶港面,砂锅肉丸子,不限制,砂锅,鲜香浓郁,/,26 元,/,
汇美食代,一楼,莫灌记港式茶港面,砂锅鸡块,不限制,砂锅,鲜香微辣,/,26 元,/,
汇美食代,一楼,莫灌记港式茶港面,砂锅鱼片,不限制,砂锅,鲜爽清淡,/,26 元,/,
汇美食代,一楼,莫灌记港式茶港面,砂锅肥牛,不限制,砂锅,鲜香浓郁,/,30 元,/,
汇美食代,一楼,莫灌记港式茶港面,砂锅辣豆腐,不限制,砂锅,香辣豆香,/,20 元,/,
汇美食代,一楼,莫灌记港式茶港面,砂锅小酥肉,不限制,砂锅,酥脆鲜香,/,26 元,/,
汇美食代,一楼,莫灌记港式茶港面,砂锅白菜豆腐,不限制,砂锅,清淡鲜香,/,20 元,/,
汇美食代,一楼,莫灌记港式茶港面,龙虾咸蛋黄拌面,不限制,面食,咸香蛋黄味,/,26 元,/,
汇美食代,一楼,莫灌记港式茶港面,咸蛋黄鸡丝拌面,不限制,面食,咸香蛋黄味,/,19 元,/,
汇美食代,一楼,莫灌记港式茶港面,猪猪咸蛋黄拌面,不限制,面食,咸香蛋黄味,/,22 元,/,
汇美食代,一楼,莫灌记港式茶港面,儿时咸蛋黄拌面,不限制,面食,咸香蛋黄味,/,18 元,/,
汇美食代,一楼,莫灌记港式茶港面,蟹黄拌面,不限制,面食,鲜香蟹黄味,/,28 元,/,
汇美食代,一楼,莫灌记港式茶港面,蟹黄鸡丝拌面,不限制,面食,鲜香蟹黄味,/,24 元,/,
汇美食代,一楼,莫灌记港式茶港面,蟹黄肉丝拌面,不限制,面食,鲜香蟹黄味,/,28 元,/,
汇美食代,一楼,莫灌记港式茶港面,猪猪蟹黄拌面,不限制,面食,鲜香蟹黄味,/,24 元,/,
汇美食代,一楼,莫灌记港式茶港面,猪猪蟹柳拌面,不限制,面食,鲜爽清淡,/,22 元,/,
汇美食代,一楼,莫灌记港式茶港面,蟹柳拌面,不限制,面食,鲜爽清淡,/,15 元,/,
汇美食代,一楼,莫灌记港式茶港面,经典招牌蟹柳面,不限制,面食,鲜爽清淡,/,16 元,/,
汇美食代,一楼,莫灌记港式茶港面,蟹柳肉丝面,不限制,面食,鲜爽咸香,/,16 元,/,
汇美食代,一楼,莫灌记港式茶港面,蟹柳火腿面,不限制,面食,鲜爽咸香,/,16 元,/,
汇美食代,一楼,莫灌记港式茶港面,蟹柳番茄面,不限制,面食,鲜爽酸甜,/,20 元,/,
汇美食代,一楼,莫灌记港式茶港面,招牌蟹柳番茄面,不限制,面食,鲜爽酸甜,/,22 元,/,
汇美食代,一楼,莫灌记港式茶港面,蟹柳蟹棒面,不限制,面食,鲜爽清淡,/,22 元,/,
汇美食代,一楼,福华晓馆,砂锅肉丸子,不限制,砂锅,鲜香浓郁,/,26 元,/,
汇美食代,一楼,福华晓馆,砂锅鸡块,不限制,砂锅,鲜香微辣,/,26 元,/,
汇美食代,一楼,福华晓馆,砂锅鱼片,不限制,砂锅,鲜爽清淡,/,26 元,/,
汇美食代,一楼,福华晓馆,砂锅肥牛,不限制,砂锅,鲜香浓郁,/,30 元,/,
汇美食代,一楼,福华晓馆,砂锅辣豆腐,不限制,砂锅,香辣豆香,/,20 元,/,
汇美食代,一楼,福华晓馆,砂锅小酥肉,不限制,砂锅,酥脆鲜香,/,26 元,/,
汇美食代,一楼,福华晓馆,砂锅白菜豆腐,不限制,砂锅,清淡鲜香,/,20 元,/,
汇美食代,一楼,福华晓馆,砂锅鸭血豆腐,不限制,砂锅,鲜爽清淡,/,20 元,/,
汇美食代,一楼,掌间肉蟹鸡爪煲,干锅素什锦,不限制,干锅,清淡鲜香,/,18 元,/,
汇美食代,一楼,掌间肉蟹鸡爪煲,秘制鸡腿煲,不限制,煲类,酱香咸鲜,/,22 元,/,
汇美食代,一楼,掌间肉蟹鸡爪煲,火箭鱿鱼煲,不限制,煲类,鲜爽微辣,/,26 元,/,
汇美食代,一楼,掌间肉蟹鸡爪煲,招牌鸡爪煲,不限制,煲类,酱香软糯,/,26 元,/,
汇美食代,一楼,掌间肉蟹鸡爪煲,滑嫩翅中煲,不限制,煲类,鲜香软嫩,/,29 元,/,
汇美食代,一楼,掌间肉蟹鸡爪煲,浓香猪蹄煲,不限制,煲类,酱香软糯,/,35 元,/,
汇美食代,一楼,掌间肉蟹鸡爪煲,金汤肥牛煲,不限制,煲类,酸汤鲜香,/,29 元,/,
汇美食代,一楼,掌间肉蟹鸡爪煲,金汤小酥肉煲,不限制,煲类,酸汤酥脆,/,22 元,/,
汇美食代,一楼,掌间肉蟹鸡爪煲,椒香酥肉煲,不限制,煲类,椒香酥脆,/,22 元,/,
汇美食代,一楼,掌间肉蟹鸡爪煲,至尊排骨煲,不限制,煲类,酱香浓郁,/,25 元,/,
汇美食代,一楼,掌间肉蟹鸡爪煲,香辣羊杂煲,不限制,煲类,香辣浓郁,/,26 元,/,
汇美食代,一楼,掌间肉蟹鸡爪煲,鸡腿鸡爪煲,不限制,煲类,酱香复合,/,26 元,/,
汇美食代,一楼,掌间肉蟹鸡爪煲,排骨鸡腿煲,不限制,煲类,酱香复合,/,32 元,/,
汇美食代,一楼,掌间肉蟹鸡爪煲,排骨鸡爪煲,不限制,煲类,酱香复合,/,38 元,/,
汇美食代,一楼,掌间肉蟹鸡爪煲,金汤鱼片煲,不限制,煲类,酸汤鲜爽,/,27 元,/,
汇美食代,一楼,掌间肉蟹鸡爪煲,金汤鸭血粉丝煲,不限制,煲类,酸汤鲜爽,/,20 元,/,
汇美食代,一楼,港式滑蛋饭,咖喱鸡肉滑蛋饭,不限制,米饭,咖喱咸香,/,23 元,/,
汇美食代,一楼,港式滑蛋饭,辣椒炒肉滑蛋饭,不限制,米饭,香辣咸鲜,/,26 元,/,
汇美食代,一楼,港式滑蛋饭,港式烧烤滑蛋饭,不限制,米饭,烧烤酱香,/,23 元,/,
汇美食代,一楼,港式滑蛋饭,全家福滑蛋饭,不限制,米饭,复合鲜香,/,29 元,/,
汇美食代,一楼,港式滑蛋饭,奥尔良滑蛋饭,不限制,米饭,甜香咸鲜,/,23 元,/,
汇美食代,一楼,港式滑蛋饭,经典鱿鱼滑蛋饭,不限制,米饭,鲜爽咸鲜,/,24 元,/,
汇美食代,一楼,港式滑蛋饭,黑椒肥牛滑蛋饭,不限制,米饭,黑椒咸香,/,29 元,/,
汇美食代,一楼,港式滑蛋饭,番茄虾仁滑蛋饭,不限制,米饭,番茄鲜香,/,29 元,/,
汇美食代,一楼,秋波里爆蛋豆腐,爆蛋豆腐虾（单人份）,不限制,煲类,鲜香微辣,/,32 元,/,
汇美食代,一楼,秋波里爆蛋豆腐,爆蛋豆腐虾（双人份）,不限制,煲类,鲜香微辣,/,58 元,/,
汇美食代,一楼,秋波里爆蛋豆腐,爆蛋排骨虾（单人份）,不限制,煲类,酱香酥脆,/,35 元,/,
汇美食代,一楼,秋波里爆蛋豆腐,爆蛋排骨虾（双人份）,不限制,煲类,酱香酥脆,/,65 元,/,
汇美食代,一楼,秋波里爆蛋豆腐,爆蛋排骨鸡（单人份）,不限制,煲类,酱香酥脆,/,28 元,/,
汇美食代,一楼,秋波里爆蛋豆腐,爆蛋排骨鸡（双人份）,不限制,煲类,酱香酥脆,/,50 元,/,
汇美食代,一楼,秋波里爆蛋豆腐,爆蛋猪肘虾（单人份）,不限制,煲类,酱香软糯,/,32 元,/,
汇美食代,一楼,秋波里爆蛋豆腐,爆蛋猪肘虾（双人份）,不限制,煲类,酱香软糯,/,58 元,/,
汇美食代,一楼,秋波里爆蛋豆腐,爆蛋小酥肉（单人份）,不限制,煲类,酥脆鲜香,/,25 元,/,
汇美食代,一楼,秋波里爆蛋豆腐,爆蛋小酥肉（双人份）,不限制,煲类,酥脆鲜香,/,45 元,/,
汇美食代,一楼,秋波里爆蛋豆腐,爆蛋豆腐鸡（单人份）,不限制,煲类,鲜香软嫩,/,23 元,/,
汇美食代,一楼,秋波里爆蛋豆腐,爆蛋豆腐鸡（双人份）,不限制,煲类,鲜香软嫩,/,40 元,/,
汇美食代,一楼,秋波里爆蛋豆腐,软糯凤爪虾（单人份）,不限制,煲类,软糯鲜香,/,30 元,/,
汇美食代,一楼,秋波里爆蛋豆腐,软糯凤爪虾（双人份）,不限制,煲类,软糯鲜香,/,54 元,/,
汇美食代,一楼,秋波里爆蛋豆腐,经典爆蛋豆腐（单人份）,不限制,煲类,鲜爽软嫩,/,19 元,/,
汇美食代,一楼,秋波里爆蛋豆腐,经典爆蛋豆腐（双人份）,不限制,煲类,鲜爽软嫩,/,36 元,/,
汇美食代,一楼,土耳其旋转烤肉,沙威玛土耳其烤肉卷,快点吃,卷饼,鲜香咸嫩,/,20 元,/,
汇美食代,一楼,土耳其旋转烤肉,凤梨烤肉酱肉卷,快点吃,卷饼,酸甜鲜香,/,20 元,/,
